                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.0184,                0.98992,                 1.2777,                0.88361,                0.80697,                0.89778,                0.73791,                0.82719,                0.92405,                 1.1866,              0.0011288,              0.0011288,              0.0011288
                     46,                0.97964,                0.94433,                  1.253,                0.89832,                0.82111,                0.90879,                0.74943,                0.78771,                0.85535,                 1.1604,               0.001109,               0.001109,               0.001109
                     47,                0.98318,                0.95197,                 1.2414,                0.88666,                0.78016,                0.89002,                0.72179,                0.83032,                0.92437,                 1.1896,              0.0010892,              0.0010892,              0.0010892
                     48,                0.99845,                0.94357,                 1.2637,                0.87007,                0.81323,                0.89699,                0.72876,                0.83057,                0.94183,                 1.1902,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.0045,                0.97591,                 1.2542,                0.87589,                0.82931,                0.90323,                 0.7369,                0.83013,                 0.9357,                 1.1831,              0.0010496,              0.0010496,              0.0010496
                     50,                0.95081,                0.91663,                 1.2351,                 0.8869,                0.83389,                0.90519,                 0.7389,                0.81304,                0.84618,                 1.1791,              0.0010298,              0.0010298,              0.0010298
                     51,                0.95947,                0.90267,                 1.2387,                0.87833,                0.79088,                0.89371,                0.71184,                  0.872,                0.92164,                 1.2082,                0.00101,                0.00101,                0.00101
                     52,                0.96765,                0.89369,                  1.233,                0.87056,                0.84745,                0.91258,                0.75681,                0.77962,                0.81402,                 1.1571,              0.0009902,              0.0009902,              0.0009902
                     53,                0.96846,                0.93428,                 1.2415,                0.89208,                0.78999,                0.89855,                0.73378,                0.82204,                0.91138,                 1.1761,              0.0009704,              0.0009704,              0.0009704
                     54,                0.95564,                0.90119,                 1.2324,                0.86919,                0.83825,                0.91392,                0.75029,                0.78578,                 0.8256,                 1.1514,              0.0009506,              0.0009506,              0.0009506
                     55,                0.94946,                0.87379,                 1.2179,                0.87593,                0.82022,                0.90747,                0.74959,                0.79492,                0.83937,                 1.1626,              0.0009308,              0.0009308,              0.0009308
                     56,                0.94426,                0.89607,                 1.2201,                0.89844,                0.82038,                0.90827,                0.75835,                0.77354,                0.80576,                 1.1562,               0.000911,               0.000911,               0.000911
                     57,                0.94719,                0.94442,                 1.2278,                0.87802,                 0.7748,                0.88697,                 0.7195,                0.83222,                 0.8666,                  1.189,              0.0008912,              0.0008912,              0.0008912
                     58,                0.92645,                0.96782,                 1.2137,                0.86285,                0.80401,                0.90271,                0.74761,                0.80053,                0.88191,                 1.1685,              0.0008714,              0.0008714,              0.0008714
                     59,                0.93956,                0.96153,                 1.2151,                0.87919,                0.79357,                0.89431,                0.74537,                0.78648,                0.89384,                 1.1596,              0.0008516,              0.0008516,              0.0008516
                     60,                0.94442,                0.91943,                 1.2219,                0.86734,                0.79803,                0.89462,                0.73309,                0.81864,                0.88113,                 1.1841,              0.0008318,              0.0008318,              0.0008318
                     61,                0.91951,                0.91941,                 1.2047,                0.87388,                 0.7891,                0.89127,                0.73572,                0.81306,                0.88294,                 1.1679,               0.000812,               0.000812,               0.000812
                     62,                0.92315,                0.90282,                 1.2105,                0.90612,                0.80218,                0.90989,                0.75297,                0.78146,                0.81592,                 1.1485,              0.0007922,              0.0007922,              0.0007922
                     63,                0.91053,                0.87744,                 1.1937,                0.89109,                0.80965,                0.90463,                0.75589,                0.76954,                0.82125,                  1.144,              0.0007724,              0.0007724,              0.0007724
                     64,                0.91043,                0.83823,                 1.1988,                0.89001,                0.81715,                 0.9086,                0.75702,                 0.7736,                0.82008,                 1.1533,              0.0007526,              0.0007526,              0.0007526
                     65,                0.91158,                0.84492,                 1.2131,                0.87014,                 0.8311,                 0.9036,                0.75855,                0.77698,                0.82697,                 1.1554,              0.0007328,              0.0007328,              0.0007328
                     66,                0.89644,                0.84704,                 1.1913,                0.89117,                 0.8196,                 0.9066,                0.76275,                0.74047,                0.82364,                 1.1252,               0.000713,               0.000713,               0.000713
                     67,                0.89368,                0.83084,                 1.1908,                0.86938,                0.82574,                  0.906,                0.75766,                0.77514,                0.83266,                 1.1486,              0.0006932,              0.0006932,              0.0006932
                     68,                0.88595,                0.84638,                 1.1795,                0.88263,                0.82657,                0.90698,                0.76875,                0.74946,                0.84245,                 1.1344,              0.0006734,              0.0006734,              0.0006734
                     69,                0.89576,                0.84711,                 1.1993,                0.89111,                0.81181,                0.90458,                0.75936,                0.76549,                0.82823,                 1.1481,              0.0006536,              0.0006536,              0.0006536
                     70,                0.91802,                 0.8526,                 1.2065,                0.87711,                0.84004,                0.91262,                 0.7598,                0.76962,                0.82422,                 1.1407,              0.0006338,              0.0006338,              0.0006338
