                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.1598,                0.97195,                 1.3374,                0.80884,                0.68819,                0.81266,                0.60912,                 1.0848,                 1.1416,                 1.3651,              0.0017822,              0.0017822,              0.0017822
                     13,                 1.1643,                0.95394,                 1.3538,                0.86804,                0.82127,                  0.898,                0.69548,                0.96655,                0.87234,                 1.2772,              0.0017624,              0.0017624,              0.0017624
                     14,                 1.1268,                0.93365,                 1.3322,                0.82039,                0.70956,                 0.8294,                 0.6642,                0.92174,                 1.1559,                 1.2553,              0.0017426,              0.0017426,              0.0017426
                     15,                 1.1002,                 0.9079,                 1.3004,                0.84572,                0.77569,                0.87432,                 0.6866,                0.95699,                0.89662,                 1.2634,              0.0017228,              0.0017228,              0.0017228
                     16,                 1.0969,                0.93518,                 1.3169,                   0.84,                 0.7891,                0.88751,                0.70756,                0.90806,                0.84961,                 1.2468,               0.001703,               0.001703,               0.001703
                     17,                 1.0704,                0.90785,                 1.2972,                  0.833,                0.68186,                0.80343,                0.61462,                  1.058,                 1.3113,                 1.3309,              0.0016832,              0.0016832,              0.0016832
                     18,                 1.0516,                0.87785,                  1.278,                0.83849,                0.79338,                 0.8732,                0.69542,                0.90497,                0.99573,                 1.2231,              0.0016634,              0.0016634,              0.0016634
                     19,                 1.0069,                 0.8522,                 1.2545,                0.87325,                0.83021,                 0.9109,                0.73884,                0.80235,                0.79084,                 1.1664,              0.0016436,              0.0016436,              0.0016436
                     20,                0.98974,                0.83566,                 1.2359,                0.87389,                0.81743,                0.90764,                0.74461,                0.79421,                0.79689,                 1.1566,              0.0016238,              0.0016238,              0.0016238
                     21,                0.98371,                0.83636,                 1.2385,                 0.8732,                 0.8308,                0.90626,                0.73924,                 0.8098,                0.77761,                 1.1783,               0.001604,               0.001604,               0.001604
                     22,                0.97098,                0.84184,                 1.2238,                0.75862,                0.68811,                0.80125,                0.63424,                0.92317,                 1.1124,                 1.2353,              0.0015842,              0.0015842,              0.0015842
                     23,                0.95975,                0.86388,                 1.2333,                0.90046,                0.84076,                0.91956,                0.74922,                 0.7656,                0.74238,                 1.1454,              0.0015644,              0.0015644,              0.0015644
                     24,                0.93857,                0.77666,                 1.2004,                0.87778,                0.84272,                0.91871,                0.77125,                0.73155,                0.72446,                 1.1255,              0.0015446,              0.0015446,              0.0015446
                     25,                0.92011,                0.77867,                  1.208,                0.82207,                0.74799,                0.86075,                0.69081,                0.86512,                0.91641,                 1.1905,              0.0015248,              0.0015248,              0.0015248
                     26,                0.90402,                0.76486,                 1.1839,                0.86184,                0.77301,                0.89137,                 0.7256,                0.82465,                0.85557,                 1.1705,               0.001505,               0.001505,               0.001505
                     27,                0.92911,                0.85394,                 1.2133,                0.86766,                0.82614,                0.90003,                0.73372,                0.78091,                 0.8343,                 1.1582,              0.0014852,              0.0014852,              0.0014852
                     28,                0.90508,                0.77532,                 1.1931,                0.90697,                0.81233,                0.91405,                0.76466,                0.73545,                0.71939,                 1.1242,              0.0014654,              0.0014654,              0.0014654
                     29,                0.90389,                0.75818,                 1.1891,                0.89324,                0.81591,                0.91732,                0.76642,                0.72542,                0.73571,                 1.1174,              0.0014456,              0.0014456,              0.0014456
                     30,                 0.9123,                0.76543,                 1.1903,                0.90434,                0.84479,                0.93181,                0.77827,                0.72052,                0.67781,                 1.1123,              0.0014258,              0.0014258,              0.0014258
                     31,                0.87761,                0.73652,                  1.168,                0.86337,                0.80754,                0.90743,                0.74318,                0.78304,                0.77018,                 1.1482,               0.001406,               0.001406,               0.001406
                     32,                0.85741,                 0.7093,                 1.1657,                0.90734,                0.84987,                0.93235,                0.79135,                0.68456,                0.64952,                 1.0843,              0.0013862,              0.0013862,              0.0013862
                     33,                0.85865,                0.71009,                 1.1527,                0.90497,                0.84897,                0.93361,                 0.7859,                0.69179,                0.65551,                 1.0959,              0.0013664,              0.0013664,              0.0013664
                     34,                0.83532,                0.69521,                 1.1496,                0.89646,                0.84004,                0.92552,                0.78248,                0.69432,                0.68427,                 1.0973,              0.0013466,              0.0013466,              0.0013466
                     35,                 0.8365,                 0.7179,                 1.1435,                 0.9106,                0.83914,                 0.9278,                0.78624,                0.66995,                0.67259,                 1.0822,              0.0013268,              0.0013268,              0.0013268
                     36,                0.81959,                0.70859,                 1.1319,                0.89418,                0.84578,                 0.9279,                0.78161,                 0.7158,                0.65569,                 1.1068,               0.001307,               0.001307,               0.001307
                     37,                0.81256,                 0.6693,                 1.1306,                 0.9069,                0.86238,                 0.9352,                0.79557,                0.68919,                0.63574,                 1.0893,              0.0012872,              0.0012872,              0.0012872
                     38,                0.84344,                0.68401,                 1.1387,                0.90804,                0.85255,                0.93713,                0.79766,                0.66159,                0.62395,                 1.0712,              0.0012674,              0.0012674,              0.0012674
                     39,                0.80562,                0.65588,                 1.1294,                0.87928,                0.85265,                0.93062,                0.78462,                0.67113,                0.67274,                 1.0689,              0.0012476,              0.0012476,              0.0012476
                     40,                0.81158,                0.66936,                  1.135,                 0.9146,                0.86148,                0.93751,                0.79962,                0.64913,                0.62244,                 1.0571,              0.0012278,              0.0012278,              0.0012278
                     41,                0.79617,                0.65343,                 1.1238,                0.88258,                0.83467,                0.92138,                0.78791,                0.66916,                0.68164,                 1.0733,               0.001208,               0.001208,               0.001208
                     42,                0.81912,                0.66684,                 1.1349,                0.91019,                0.86044,                0.93826,                0.80151,                0.64062,                 0.6152,                 1.0513,              0.0011882,              0.0011882,              0.0011882
                     43,                0.81607,                0.65623,                 1.1371,                0.89353,                0.81233,                0.92814,                0.78427,                 0.6872,                0.66321,                 1.0818,              0.0011684,              0.0011684,              0.0011684
                     44,                0.80888,                 0.6562,                 1.1273,                0.88316,                0.86466,                0.94116,                0.80907,                0.63065,                 0.5883,                 1.0455,              0.0011486,              0.0011486,              0.0011486
                     45,                0.79289,                0.64274,                 1.1214,                0.89857,                0.85255,                0.94097,                0.80745,                 0.6473,                0.61773,                 1.0623,              0.0011288,              0.0011288,              0.0011288
                     46,                0.80989,                0.69148,                 1.1294,                0.92394,                0.85255,                0.93957,                0.81246,                0.63069,                0.60316,                 1.0553,               0.001109,               0.001109,               0.001109
                     47,                0.77367,                0.63689,                 1.1062,                0.90278,                0.86306,                0.93833,                0.81284,                0.63166,                0.58625,                 1.0493,              0.0010892,              0.0010892,              0.0010892
                     48,                0.78158,                0.66923,                 1.1114,                0.89079,                0.84093,                0.93189,                0.79452,                0.65119,                0.65343,                 1.0546,              0.0010694,              0.0010694,              0.0010694
                     49,                0.77501,                 0.6275,                 1.1073,                0.88866,                0.86308,                0.93709,                0.80327,                0.62108,                0.62215,                  1.036,              0.0010496,              0.0010496,              0.0010496
                     50,                0.77292,                0.61612,                 1.0995,                0.85715,                0.83914,                0.92134,                0.78332,                0.65589,                0.71969,                 1.0649,              0.0010298,              0.0010298,              0.0010298
                     51,                0.75246,                0.61652,                 1.0918,                0.92433,                0.87131,                 0.9486,                0.82263,                0.61056,                0.57387,                 1.0354,                0.00101,                0.00101,                0.00101
                     52,                0.77107,                0.59638,                 1.1014,                0.91029,                0.86141,                0.94324,                 0.8159,                0.60622,                0.56571,                 1.0317,              0.0009902,              0.0009902,              0.0009902
                     53,                 0.7818,                0.62064,                 1.1104,                 0.9135,                0.86059,                0.94746,                0.82192,                0.61429,                0.57341,                 1.0353,              0.0009704,              0.0009704,              0.0009704
                     54,                0.74507,                0.59185,                 1.0932,                0.91628,                0.88114,                0.94881,                0.83234,                0.59233,                0.54296,                 1.0247,              0.0009506,              0.0009506,              0.0009506
                     55,                0.75477,                0.63735,                 1.0916,                0.92886,                0.86347,                0.94924,                0.82163,                0.60962,                0.54692,                 1.0387,              0.0009308,              0.0009308,              0.0009308
                     56,                 0.7538,                0.60792,                 1.0961,                0.92331,                0.88651,                0.95238,                 0.8218,                0.61514,                0.54891,                 1.0421,               0.000911,               0.000911,               0.000911
                     57,                0.74708,                 0.5932,                 1.0933,                0.91322,                 0.8874,                0.95249,                0.82548,                0.59525,                0.54097,                 1.0224,              0.0008912,              0.0008912,              0.0008912
                     58,                0.73621,                 0.5843,                 1.0921,                0.92938,                 0.8731,                0.95352,                 0.8306,                0.59842,                0.53798,                 1.0277,              0.0008714,              0.0008714,              0.0008714
                     59,                 0.7324,                0.58176,                 1.0811,                0.93438,                0.86863,                0.95227,                0.82327,                 0.6354,                0.52902,                 1.0585,              0.0008516,              0.0008516,              0.0008516
                     60,                0.71597,                0.56047,                  1.073,                0.88884,                0.87894,                0.94889,                 0.8193,                0.61978,                 0.5773,                 1.0377,              0.0008318,              0.0008318,              0.0008318
                     61,                0.74515,                0.59935,                 1.1042,                0.91208,                0.86214,                0.94924,                0.81648,                0.64456,                0.57982,                 1.0549,               0.000812,               0.000812,               0.000812
                     62,                0.71654,                0.56514,                 1.0756,                0.92212,                0.88879,                0.95527,                0.83653,                 0.5878,                0.52511,                 1.0201,              0.0007922,              0.0007922,              0.0007922
                     63,                0.74916,                0.59405,                 1.0887,                0.93824,                0.87846,                0.95429,                0.83483,                0.58274,                0.52127,                 1.0206,              0.0007724,              0.0007724,              0.0007724
                     64,                0.72249,                0.56596,                 1.0731,                0.91322,                0.86524,                 0.9475,                0.82835,                 0.6001,                0.57474,                 1.0275,              0.0007526,              0.0007526,              0.0007526
                     65,                0.72417,                0.57531,                 1.0796,                0.89544,                0.86685,                0.94511,                0.81679,                0.60421,                0.60909,                 1.0299,              0.0007328,              0.0007328,              0.0007328
                     66,                0.71191,                0.55283,                 1.0683,                0.91829,                0.88383,                0.95742,                0.84243,                0.57872,                 0.5067,                 1.0183,               0.000713,               0.000713,               0.000713
                     67,                0.70894,                0.55444,                 1.0735,                0.93162,                0.88875,                 0.9563,                 0.8387,                0.59494,                0.53484,                 1.0264,              0.0006932,              0.0006932,              0.0006932
                     68,                 0.6899,                0.53372,                  1.056,                0.92838,                0.86882,                0.95643,                0.83859,                0.58656,                 0.5416,                 1.0234,              0.0006734,              0.0006734,              0.0006734
                     69,                0.70249,                0.55695,                 1.0722,                0.91644,                0.87757,                0.95912,                0.83831,                0.58245,                0.53603,                 1.0226,              0.0006536,              0.0006536,              0.0006536
                     70,                0.70329,                0.55007,                 1.0686,                 0.9351,                 0.8627,                0.95529,                 0.8333,                0.57841,                0.54529,                 1.0113,              0.0006338,              0.0006338,              0.0006338
                     71,                0.69056,                0.54329,                 1.0611,                0.92541,                0.88382,                0.95945,                0.84568,                0.55963,                0.51258,                0.99744,               0.000614,               0.000614,               0.000614
                     72,                0.68752,                 0.5429,                 1.0547,                0.92911,                 0.8902,                0.96009,                0.84655,                0.56841,                0.49503,                0.99989,              0.0005942,              0.0005942,              0.0005942
                     73,                0.68021,                0.53548,                 1.0552,                0.93054,                0.87396,                0.96005,                0.83917,                0.58273,                 0.5171,                 1.0119,              0.0005744,              0.0005744,              0.0005744
                     74,                0.68681,                0.53467,                 1.0618,                0.93993,                0.87221,                0.96333,                0.85156,                0.56411,                0.48862,                 1.0092,              0.0005546,              0.0005546,              0.0005546
                     75,                0.66908,                0.51919,                 1.0464,                0.92954,                0.88561,                0.96358,                0.84677,                 0.5691,                0.49737,                 1.0113,              0.0005348,              0.0005348,              0.0005348
                     76,                0.67028,                0.52831,                 1.0475,                0.94684,                0.84987,                0.95758,                0.84388,                  0.564,                0.52282,                 1.0043,               0.000515,               0.000515,               0.000515
                     77,                0.67725,                0.52444,                  1.058,                  0.932,                0.89409,                0.96487,                0.84999,                0.56071,                0.48955,                0.99955,              0.0004952,              0.0004952,              0.0004952
                     78,                0.67692,                 0.5125,                 1.0515,                0.92628,                0.88382,                0.96079,                 0.8562,                 0.5557,                0.48372,                 1.0036,              0.0004754,              0.0004754,              0.0004754
                     79,                 0.6721,                0.52067,                 1.0492,                0.91462,                0.88293,                0.95915,                0.84724,                0.56694,                0.50259,                 1.0017,              0.0004556,              0.0004556,              0.0004556
                     80,                0.65539,                0.51463,                 1.0326,                0.91148,                0.87131,                0.95554,                0.84204,                0.58089,                0.54178,                 1.0183,              0.0004358,              0.0004358,              0.0004358
