                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                0.61271,                0.44355,                 1.0051,                0.93227,                 0.9151,                0.97036,                0.87073,                0.51532,                0.41496,                 0.9807,              0.0007724,              0.0007724,              0.0007724
                     64,                0.60998,                0.44298,                 1.0113,                0.95005,                0.90617,                0.97549,                 0.8626,                0.53113,                0.42936,                0.98304,              0.0007526,              0.0007526,              0.0007526
                     65,                0.60896,                 0.4441,                 1.0087,                0.94791,                0.87399,                0.96968,                0.86812,                0.49523,                0.44042,                0.95804,              0.0007328,              0.0007328,              0.0007328
                     66,                0.59882,                0.43295,                  1.008,                0.94108,                0.91344,                0.97327,                0.88001,                0.49816,                0.41537,                0.95855,               0.000713,               0.000713,               0.000713
                     67,                0.59984,                0.43281,                0.99903,                0.94843,                0.90386,                0.97627,                0.87894,                0.50311,                0.39637,                0.96761,              0.0006932,              0.0006932,              0.0006932
                     68,                0.58993,                0.42534,                0.99048,                0.93752,                0.91182,                0.97323,                0.87084,                0.51759,                0.40957,                0.97531,              0.0006734,              0.0006734,              0.0006734
                     69,                0.58398,                0.41126,                0.99382,                0.92942,                0.91796,                0.97311,                0.87469,                 0.5013,                0.39456,                0.96243,              0.0006536,              0.0006536,              0.0006536
                     70,                0.57588,                0.40802,                 0.9849,                0.92748,                0.89991,                0.97234,                0.87024,                0.50154,                0.43492,                0.96124,              0.0006338,              0.0006338,              0.0006338
                     71,                0.59065,                0.41571,                0.99304,                0.95024,                0.90442,                0.97485,                0.88016,                0.49579,                0.38858,                0.95635,               0.000614,               0.000614,               0.000614
                     72,                0.57905,                0.40858,                0.98735,                0.94814,                0.91487,                0.97893,                0.88384,                0.48838,                0.40126,                0.95667,              0.0005942,              0.0005942,              0.0005942
                     73,                0.58868,                0.43123,                0.98982,                0.94629,                0.91689,                0.97679,                0.87224,                0.50883,                0.40615,                0.96178,              0.0005744,              0.0005744,              0.0005744
                     74,                0.58234,                0.41892,                0.99367,                0.93859,                 0.9151,                0.97372,                0.87316,                  0.513,                0.42846,                0.96587,              0.0005546,              0.0005546,              0.0005546
                     75,                0.57137,                0.40439,                0.98684,                0.94807,                0.91373,                0.97902,                0.88338,                0.48864,                0.39115,                0.95094,              0.0005348,              0.0005348,              0.0005348
                     76,                0.57178,                0.40585,                0.98704,                0.94458,                0.91388,                0.97587,                0.88567,                0.48335,                0.38798,                  0.958,               0.000515,               0.000515,               0.000515
                     77,                 0.5613,                0.39869,                0.98032,                0.94205,                0.91689,                0.97816,                0.88553,                0.48358,                0.38575,                0.95805,              0.0004952,              0.0004952,              0.0004952
                     78,                0.55874,                0.39563,                0.98395,                0.93067,                0.92375,                  0.978,                0.88717,                0.48288,                0.38316,                0.94821,              0.0004754,              0.0004754,              0.0004754
                     79,                0.57487,                 0.4073,                0.99074,                 0.9301,                0.92748,                 0.9748,                0.87283,                0.50273,                0.44283,                0.96286,              0.0004556,              0.0004556,              0.0004556
                     80,                0.55621,                 0.3973,                0.97716,                0.92021,                0.93789,                0.97829,                0.88252,                 0.4835,                0.38462,                0.95505,              0.0004358,              0.0004358,              0.0004358
                     81,                0.55185,                0.39293,                0.97124,                0.95455,                0.91963,                0.98132,                0.89587,                0.46976,                0.35673,                0.94352,               0.000416,               0.000416,               0.000416
                     82,                0.54989,                0.38328,                0.97511,                0.95577,                0.92761,                0.98064,                0.88476,                0.47881,                0.37145,                0.94597,              0.0003962,              0.0003962,              0.0003962
                     83,                0.54124,                0.37441,                0.96865,                0.96706,                0.90438,                 0.9819,                0.89144,                0.47433,                0.36077,                0.94671,              0.0003764,              0.0003764,              0.0003764
                     84,                0.54489,                0.38595,                0.97493,                0.94521,                0.93119,                0.98264,                0.89207,                0.47694,                0.36956,                0.94873,              0.0003566,              0.0003566,              0.0003566
                     85,                0.53933,                0.37599,                0.96818,                0.94107,                0.94184,                0.98219,                0.89454,                0.47295,                0.34769,                0.94737,              0.0003368,              0.0003368,              0.0003368
                     86,                0.53584,                0.37459,                0.96526,                0.93909,                0.93697,                0.98071,                 0.8889,                0.47884,                0.36937,                0.95457,               0.000317,               0.000317,               0.000317
                     87,                 0.5457,                 0.3773,                0.96393,                   0.93,                0.93798,                0.98135,                0.89218,                0.47938,                0.36367,                0.95587,              0.0002972,              0.0002972,              0.0002972
                     88,                0.52423,                0.36112,                0.96022,                0.94496,                0.93586,                0.98174,                0.89316,                0.47803,                0.35668,                 0.9529,              0.0002774,              0.0002774,              0.0002774
                     89,                0.54754,                0.37911,                 0.9758,                0.95087,                0.93391,                0.98336,                0.89424,                0.46599,                0.34637,                0.94007,              0.0002576,              0.0002576,              0.0002576
                     90,                0.53179,                0.37055,                0.96886,                0.93692,                0.94817,                 0.9828,                0.89476,                 0.4677,                0.36205,                0.94854,              0.0002378,              0.0002378,              0.0002378
                     91,                 0.4784,                0.40449,                0.94325,                0.93904,                0.92851,                0.97745,                0.87771,                0.49844,                0.38953,                 0.9682,               0.000218,               0.000218,               0.000218
                     92,                0.46046,                0.31982,                0.93573,                0.93229,                0.93515,                0.97906,                0.88452,                0.48356,                0.38321,                0.95489,              0.0001982,              0.0001982,              0.0001982
                     93,                  0.468,                0.33817,                0.94007,                0.95598,                0.93154,                0.98216,                 0.8924,                0.46451,                0.35156,                0.94255,              0.0001784,              0.0001784,              0.0001784
                     94,                0.45322,                0.31523,                0.93512,                0.96426,                0.91625,                0.98273,                0.89631,                 0.4591,                0.34247,                0.94137,              0.0001586,              0.0001586,              0.0001586
                     95,                0.46892,                0.33106,                0.93981,                0.95807,                0.93387,                0.98453,                0.89562,                 0.4667,                0.33565,                0.94658,              0.0001388,              0.0001388,              0.0001388
                     96,                0.45772,                0.31541,                0.93283,                0.96545,                0.92395,                 0.9829,                0.89722,                0.45981,                0.34421,                0.94081,               0.000119,               0.000119,               0.000119
                     97,                0.45442,                0.31924,                0.93134,                0.94945,                0.93997,                0.98388,                0.89337,                0.46811,                0.34364,                0.94973,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.44144,                0.30199,                0.92722,                0.95937,                0.92854,                0.98369,                0.89649,                0.45611,                0.33964,                 0.9394,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.44619,                0.30506,                0.92408,                0.95363,                0.93834,                0.98401,                0.89954,                 0.4483,                0.33724,                0.93179,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.43808,                0.29216,                0.91927,                0.94837,                0.93834,                0.98356,                0.89828,                 0.4515,                0.33863,                 0.9364,               3.98e-05,               3.98e-05,               3.98e-05
