                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.0294,                 1.0317,                 1.5628,                0.82907,                0.87602,                0.92979,                0.69918,                0.89077,                 0.8509,                 1.4283,              0.0016733,              0.0016733,              0.0016733
                     36,                 1.0147,                0.96759,                 1.5413,                0.90371,                0.81403,                0.92753,                 0.6953,                0.87677,                0.85775,                 1.4405,              0.0016634,              0.0016634,              0.0016634
                     37,                 1.0369,                 1.0027,                 1.5549,                0.90859,                0.84502,                0.94109,                0.72451,                0.86807,                0.80093,                 1.4259,              0.0016535,              0.0016535,              0.0016535
                     38,                 0.9961,                 1.0084,                 1.5298,                0.90286,                0.87113,                0.94664,                0.73701,                0.81094,                0.78907,                 1.3544,              0.0016436,              0.0016436,              0.0016436
                     39,                0.98091,                 0.9864,                 1.5166,                0.86693,                0.87113,                0.93883,                0.73652,                0.78109,                0.80478,                 1.3459,              0.0016337,              0.0016337,              0.0016337
                     40,                0.96311,                0.95647,                 1.4992,                 0.9044,                0.86424,                0.95095,                0.74644,                 0.7992,                 0.7881,                 1.3658,              0.0016238,              0.0016238,              0.0016238
                     41,                0.94933,                0.97782,                  1.493,                0.86646,                0.89966,                0.94863,                0.72878,                0.80931,                0.76944,                 1.3516,              0.0016139,              0.0016139,              0.0016139
                     42,                 0.9621,                0.92321,                  1.496,                0.89551,                 0.8528,                0.94415,                0.71859,                0.80091,                0.79735,                 1.3549,               0.001604,               0.001604,               0.001604
                     43,                 0.9719,                0.95186,                  1.514,                0.88258,                0.89513,                0.94589,                0.74717,                0.77827,                0.75795,                 1.3544,              0.0015941,              0.0015941,              0.0015941
                     44,                0.94155,                0.95267,                 1.4929,                 0.9197,                 0.8646,                0.94877,                0.75434,                0.79804,                0.81088,                 1.3854,              0.0015842,              0.0015842,              0.0015842
                     45,                0.94764,                0.95956,                 1.4825,                0.86687,                0.87439,                0.93975,                0.71402,                0.81764,                0.85036,                  1.385,              0.0015743,              0.0015743,              0.0015743
                     46,                0.95052,                0.91475,                 1.4846,                0.84885,                0.87439,                0.93899,                0.72505,                 0.8096,                 0.7661,                  1.366,              0.0015644,              0.0015644,              0.0015644
                     47,                0.91251,                 0.8924,                 1.4576,                0.90517,                0.88418,                0.95816,                0.76558,                0.76973,                0.72577,                 1.3452,              0.0015545,              0.0015545,              0.0015545
                     48,                0.91794,                0.93299,                 1.4702,                 0.8704,                0.85456,                0.92857,                0.72562,                0.77118,                0.84707,                 1.3349,              0.0015446,              0.0015446,              0.0015446
                     49,                0.90309,                0.87788,                  1.442,                0.90758,                 0.8956,                0.96233,                0.75765,                0.78019,                0.70394,                 1.3301,              0.0015347,              0.0015347,              0.0015347
                     50,                0.92525,                0.93335,                 1.4836,                0.91886,                0.89886,                0.96646,                0.78142,                0.73312,                0.68944,                 1.2957,              0.0015248,              0.0015248,              0.0015248
                     51,                0.92009,                0.94161,                  1.461,                0.92247,                0.87339,                0.96092,                0.75865,                0.74321,                0.70961,                 1.3244,              0.0015149,              0.0015149,              0.0015149
                     52,                0.89874,                0.85263,                  1.433,                 0.9243,                0.89632,                0.96349,                 0.7658,                0.74287,                0.70204,                 1.3306,               0.001505,               0.001505,               0.001505
                     53,                0.90206,                 0.8823,                 1.4488,                0.83256,                0.82219,                0.91802,                0.71195,                0.78229,                0.84931,                 1.3403,              0.0014951,              0.0014951,              0.0014951
                     54,                0.84072,                0.83342,                 1.3988,                0.92366,                0.82901,                0.93988,                0.75204,                0.73476,                 0.7494,                 1.3056,              0.0014852,              0.0014852,              0.0014852
                     55,                0.87986,                0.86407,                  1.418,                0.92558,                 0.8724,                 0.9584,                 0.7716,                0.73307,                0.68732,                 1.2907,              0.0014753,              0.0014753,              0.0014753
                     56,                0.90345,                0.86182,                 1.4474,                0.88187,                0.87687,                0.94498,                0.74976,                0.75704,                0.74486,                 1.3314,              0.0014654,              0.0014654,              0.0014654
                     57,                0.89948,                0.83856,                 1.4321,                0.88009,                0.89396,                0.94864,                 0.7501,                 0.7392,                0.73519,                  1.311,              0.0014555,              0.0014555,              0.0014555
                     58,                0.89927,                 0.8545,                 1.4428,                0.90381,                 0.9217,                0.96699,                0.78566,                0.71087,                0.65832,                  1.291,              0.0014456,              0.0014456,              0.0014456
                     59,                0.86936,                0.82268,                 1.4207,                0.90521,                0.88796,                0.95574,                0.76455,                0.74177,                0.68942,                    1.3,              0.0014357,              0.0014357,              0.0014357
                     60,                0.86436,                0.81693,                 1.4108,                0.91826,                0.89802,                0.96453,                0.78768,                0.69612,                0.65095,                 1.2689,              0.0014258,              0.0014258,              0.0014258
                     61,                0.85517,                0.80609,                 1.4085,                 0.9218,                0.90382,                0.96129,                0.77959,                0.70793,                0.67185,                 1.2697,              0.0014159,              0.0014159,              0.0014159
                     62,                0.86695,                0.80923,                 1.4034,                0.90827,                0.90455,                0.96207,                0.78682,                0.69916,                0.65948,                 1.2698,               0.001406,               0.001406,               0.001406
                     63,                0.84931,                0.79988,                 1.4007,                0.93354,                0.91028,                0.97082,                0.78405,                0.70785,                0.62168,                 1.2718,              0.0013961,              0.0013961,              0.0013961
                     64,                0.85469,                0.85473,                 1.4057,                0.91884,                0.88653,                0.95701,                0.77755,                0.70502,                0.73598,                  1.262,              0.0013862,              0.0013862,              0.0013862
                     65,                0.82527,                0.81416,                 1.3816,                0.89014,                0.87236,                0.94298,                0.75653,                 0.7134,                 0.7453,                 1.2588,              0.0013763,              0.0013763,              0.0013763
                     66,                0.81634,                0.77844,                  1.372,                0.93394,                0.89396,                0.96712,                0.78837,                0.68574,                0.63474,                 1.2521,              0.0013664,              0.0013664,              0.0013664
                     67,                0.81999,                0.75777,                 1.3731,                0.93564,                0.90115,                0.96654,                0.79422,                 0.6706,                0.61196,                 1.2338,              0.0013565,              0.0013565,              0.0013565
                     68,                0.80455,                0.73903,                 1.3582,                0.90889,                0.91028,                0.96346,                0.79694,                0.68064,                0.62067,                  1.239,              0.0013466,              0.0013466,              0.0013466
                     69,                 0.8308,                0.77689,                  1.365,                0.93603,                  0.907,                0.97265,                0.78904,                 0.6935,                 0.6353,                 1.2429,              0.0013367,              0.0013367,              0.0013367
                     70,                0.81804,                0.75704,                 1.3619,                 0.9163,                0.88254,                0.96034,                0.77877,                 0.6836,                0.65704,                 1.2426,              0.0013268,              0.0013268,              0.0013268
                     71,                0.80198,                0.75998,                 1.3638,                0.89698,                0.82386,                0.93703,                0.75817,                0.69185,                0.74806,                 1.2438,              0.0013169,              0.0013169,              0.0013169
                     72,                0.80965,                0.75628,                 1.3615,                0.94297,                0.89011,                0.97117,                0.79887,                0.70169,                0.60716,                 1.2373,               0.001307,               0.001307,               0.001307
                     73,                0.81487,                0.74264,                 1.3598,                0.94125,                0.91028,                  0.972,                0.80036,                0.67499,                0.60019,                 1.2346,              0.0012971,              0.0012971,              0.0012971
                     74,                0.79381,                0.74976,                 1.3326,                0.92796,                0.90049,                 0.9685,                0.79512,                0.66321,                0.60046,                 1.2151,              0.0012872,              0.0012872,              0.0012872
                     75,                0.78863,                0.73777,                 1.3457,                0.93849,                0.89605,                0.97237,                0.79977,                0.67321,                0.60101,                 1.2258,              0.0012773,              0.0012773,              0.0012773
                     76,                0.77925,                0.69017,                  1.325,                0.93941,                0.90538,                0.96941,                0.79826,                0.65752,                0.58587,                 1.2085,              0.0012674,              0.0012674,              0.0012674
                     77,                0.76849,                0.70444,                 1.3198,                0.93612,                0.93148,                0.97474,                0.80991,                0.67315,                0.55875,                 1.2373,              0.0012575,              0.0012575,              0.0012575
                     78,                0.78635,                0.72351,                 1.3409,                0.93564,                0.92822,                0.97697,                0.80936,                0.67114,                0.60663,                  1.243,              0.0012476,              0.0012476,              0.0012476
                     79,                0.78403,                0.71961,                 1.3365,                0.94467,                0.92007,                0.97744,                0.80353,                0.68661,                0.58165,                 1.2313,              0.0012377,              0.0012377,              0.0012377
                     80,                0.80208,                0.70865,                 1.3491,                0.93932,                0.93964,                0.98083,                0.81018,                0.66787,                0.55152,                 1.2246,              0.0012278,              0.0012278,              0.0012278
                     81,                0.75422,                0.66598,                  1.304,                0.93994,                0.90865,                0.97497,                0.80887,                0.64655,                0.56124,                 1.1985,              0.0012179,              0.0012179,              0.0012179
                     82,                0.78221,                0.73197,                 1.3315,                0.93758,                0.90375,                0.97361,                0.81717,                0.63452,                0.57298,                 1.1957,               0.001208,               0.001208,               0.001208
                     83,                0.77391,                0.70895,                 1.3283,                0.94571,                0.90701,                0.97655,                0.80547,                0.65568,                0.57564,                 1.1985,              0.0011981,              0.0011981,              0.0011981
                     84,                0.78048,                0.69729,                  1.325,                0.91987,                 0.9168,                0.96555,                 0.7983,                 0.6429,                0.60212,                 1.1892,              0.0011882,              0.0011882,              0.0011882
