                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                  1.038,                0.97481,                 1.2558,                0.88092,                0.79357,                0.89282,                0.72529,                0.81488,                0.90798,                 1.1481,              0.0014852,              0.0014852,              0.0014852
                     28,                 1.0151,                0.90303,                 1.2355,                0.87072,                0.82842,                0.90447,                0.73402,                0.80551,                0.78231,                 1.1464,              0.0014654,              0.0014654,              0.0014654
                     29,                 0.9928,                0.85555,                 1.2202,                0.89862,                0.82038,                0.91168,                0.74227,                0.81539,                0.77544,                 1.1468,              0.0014456,              0.0014456,              0.0014456
                     30,                 1.0084,                0.86509,                 1.2268,                0.86409,                0.86358,                0.91776,                0.75435,                0.76808,                0.76533,                 1.1263,              0.0014258,              0.0014258,              0.0014258
                     31,                0.97957,                0.83477,                  1.209,                0.89503,                0.82574,                0.91441,                0.74699,                0.79859,                0.79518,                 1.1383,               0.001406,               0.001406,               0.001406
                     32,                 0.9751,                0.82595,                 1.2111,                 0.8715,                0.85076,                 0.9158,                0.74722,                0.78974,                 0.7415,                 1.1214,              0.0013862,              0.0013862,              0.0013862
                     33,                0.96205,                0.82178,                 1.1966,                0.86843,                0.84349,                0.91867,                0.75092,                0.78242,                0.75827,                 1.1263,              0.0013664,              0.0013664,              0.0013664
                     34,                0.93927,                0.79954,                 1.1874,                0.88643,                0.83467,                 0.9161,                0.75763,                0.75343,                0.75406,                 1.1097,              0.0013466,              0.0013466,              0.0013466
                     35,                  0.929,                0.82791,                 1.1779,                 0.8908,                0.82931,                0.91471,                0.75303,                0.75685,                0.76019,                 1.1018,              0.0013268,              0.0013268,              0.0013268
                     36,                0.93706,                0.83276,                 1.1823,                0.88673,                0.81323,                0.91217,                0.75993,                0.74415,                0.75637,                 1.1057,               0.001307,               0.001307,               0.001307
                     37,                0.91591,                0.78392,                 1.1795,                0.89315,                0.82913,                0.92114,                0.76176,                0.75408,                0.73227,                 1.0997,              0.0012872,              0.0012872,              0.0012872
                     38,                0.94202,                0.79427,                 1.1838,                 0.8766,                0.83164,                0.91218,                0.76316,                0.74216,                0.72975,                 1.1071,              0.0012674,              0.0012674,              0.0012674
                     39,                 0.8995,                0.76752,                 1.1659,                0.87669,                 0.8311,                 0.9149,                0.76191,                0.73466,                0.75901,                  1.098,              0.0012476,              0.0012476,              0.0012476
                     40,                0.92396,                0.78714,                 1.1834,                0.89621,                0.83557,                0.91921,                0.76378,                0.73443,                 0.7089,                 1.1061,              0.0012278,              0.0012278,              0.0012278
                     41,                0.91502,                 0.7724,                 1.1691,                0.90374,                0.81769,                0.91598,                0.75508,                 0.7751,                0.73878,                 1.1109,               0.001208,               0.001208,               0.001208
                     42,                0.91622,                0.77867,                 1.1712,                0.89953,                0.82484,                0.91899,                0.75851,                0.74659,                0.72076,                 1.0965,              0.0011882,              0.0011882,              0.0011882
                     43,                 0.9373,                0.79324,                 1.1877,                0.88064,                 0.7978,                0.89354,                0.71932,                0.82563,                0.81224,                 1.1482,              0.0011684,              0.0011684,              0.0011684
                     44,                0.91768,                0.77762,                 1.1721,                0.91511,                 0.8168,                0.92518,                0.76299,                0.76413,                0.72255,                 1.1028,              0.0011486,              0.0011486,              0.0011486
                     45,                0.90429,                0.75725,                 1.1688,                0.88637,                0.83289,                 0.9219,                0.77051,                0.71582,                0.71842,                 1.0898,              0.0011288,              0.0011288,              0.0011288
                     46,                0.91011,                0.81394,                 1.1749,                0.90393,                0.84272,                0.92841,                0.77592,                0.70666,                0.69614,                   1.08,               0.001109,               0.001109,               0.001109
                     47,                0.87741,                0.74122,                 1.1504,                0.89138,                0.82872,                0.92175,                0.77521,                0.70115,                0.69579,                 1.0774,              0.0010892,              0.0010892,              0.0010892
                     48,                0.87673,                0.80165,                 1.1519,                 0.8857,                0.83793,                0.91567,                0.76716,                0.71388,                0.70393,                 1.0808,              0.0010694,              0.0010694,              0.0010694
                     49,                0.87861,                0.73892,                 1.1535,                0.90706,                0.82854,                0.92435,                0.77386,                0.70576,                0.66989,                 1.0857,              0.0010496,              0.0010496,              0.0010496
                     50,                0.88342,                0.74629,                 1.1499,                0.91664,                 0.8254,                0.92805,                0.77774,                0.71507,                0.68301,                 1.0818,              0.0010298,              0.0010298,              0.0010298
                     51,                0.84636,                0.71903,                 1.1315,                0.91748,                0.82463,                 0.9316,                0.78112,                0.69246,                0.67389,                 1.0719,                0.00101,                0.00101,                0.00101
                     52,                0.86809,                0.70544,                 1.1428,                0.91521,                0.83914,                0.92672,                0.78974,                0.67739,                0.65994,                 1.0623,              0.0009902,              0.0009902,              0.0009902
                     53,                0.90086,                0.75066,                 1.1612,                0.91455,                0.83207,                0.92715,                0.76505,                0.75765,                 0.6986,                 1.0993,              0.0009704,              0.0009704,              0.0009704
                     54,                0.85211,                0.70727,                 1.1367,                0.90545,                0.84808,                0.93043,                0.78885,                0.69967,                0.65016,                 1.0671,              0.0009506,              0.0009506,              0.0009506
                     55,                0.86019,                0.76966,                 1.1379,                 0.9066,                0.84143,                0.92787,                0.79166,                0.65585,                0.66393,                 1.0471,              0.0009308,              0.0009308,              0.0009308
                     56,                0.85003,                0.72075,                 1.1371,                0.90502,                0.83378,                0.92665,                0.78531,                0.68623,                0.69062,                 1.0658,               0.000911,               0.000911,               0.000911
                     57,                0.85203,                0.71898,                  1.139,                0.87772,                 0.8403,                0.92283,                0.78049,                0.69786,                0.67874,                 1.0653,              0.0008912,              0.0008912,              0.0008912
                     58,                0.82841,                0.69917,                 1.1309,                0.90725,                0.82395,                0.92516,                0.78194,                0.69147,                0.67484,                 1.0647,              0.0008714,              0.0008714,              0.0008714
                     59,                0.84836,                0.69722,                 1.1286,                0.90551,                0.83021,                0.92708,                 0.7705,                0.72582,                0.68003,                 1.0792,              0.0008516,              0.0008516,              0.0008516
                     60,                0.83027,                0.68085,                 1.1227,                0.90492,                 0.8454,                0.93104,                0.78908,                0.67761,                 0.6638,                 1.0562,              0.0008318,              0.0008318,              0.0008318
                     61,                0.85206,                0.72219,                 1.1521,                0.93062,                0.81055,                0.93124,                0.79103,                0.67145,                0.64516,                  1.052,               0.000812,               0.000812,               0.000812
                     62,                 0.8182,                0.68278,                  1.118,                0.92779,                0.83378,                0.93565,                 0.7977,                0.66963,                0.62294,                 1.0578,              0.0007922,              0.0007922,              0.0007922
                     63,                0.84931,                0.70544,                 1.1343,                0.91237,                0.84718,                0.93502,                0.80066,                0.65381,                0.62666,                 1.0453,              0.0007724,              0.0007724,              0.0007724
                     64,                0.83057,                0.68228,                 1.1234,                0.90763,                0.81769,                0.92374,                0.78331,                 0.6823,                0.66515,                 1.0612,              0.0007526,              0.0007526,              0.0007526
                     65,                0.83435,                0.69831,                 1.1253,                0.87794,                0.84987,                0.92739,                0.78967,                0.67641,                0.66784,                 1.0538,              0.0007328,              0.0007328,              0.0007328
                     66,                0.81909,                0.67096,                 1.1162,                0.90678,                0.85433,                0.93733,                0.80264,                0.64733,                0.61163,                 1.0435,               0.000713,               0.000713,               0.000713
                     67,                0.80748,                0.66371,                 1.1162,                0.94272,                 0.8311,                0.93735,                 0.8008,                0.65209,                0.61374,                  1.042,              0.0006932,              0.0006932,              0.0006932
                     68,                0.80569,                0.65298,                 1.1086,                 0.9152,                0.83557,                0.93293,                0.79417,                0.66412,                0.63661,                 1.0457,              0.0006734,              0.0006734,              0.0006734
                     69,                0.80958,                0.67212,                 1.1173,                0.90972,                0.85553,                0.93555,                0.79713,                 0.6653,                0.62579,                 1.0542,              0.0006536,              0.0006536,              0.0006536
                     70,                0.81636,                0.68172,                 1.1184,                0.89895,                0.84271,                0.93135,                0.79336,                0.65999,                0.66281,                 1.0398,              0.0006338,              0.0006338,              0.0006338
                     71,                0.80175,                0.66633,                 1.1076,                0.90632,                0.84987,                0.93575,                0.79697,                0.65054,                 0.6317,                 1.0371,               0.000614,               0.000614,               0.000614
                     72,                0.79008,                0.66268,                 1.0978,                0.89922,                0.86918,                0.93665,                 0.7975,                0.66265,                0.61608,                 1.0518,              0.0005942,              0.0005942,              0.0005942
                     73,                0.78853,                 0.6493,                 1.1042,                0.93156,                 0.8515,                0.93924,                0.79989,                0.65159,                0.60564,                 1.0451,              0.0005744,              0.0005744,              0.0005744
                     74,                0.79055,                0.64612,                 1.1068,                0.91923,                0.86238,                0.93873,                 0.8064,                0.64854,                0.61732,                 1.0459,              0.0005546,              0.0005546,              0.0005546
                     75,                0.78277,                0.63348,                 1.0961,                0.90918,                0.86595,                0.94182,                0.80967,                0.64231,                0.59275,                 1.0399,              0.0005348,              0.0005348,              0.0005348
                     76,                 0.7796,                0.64152,                 1.0951,                0.91502,                0.85523,                0.93887,                0.80182,                0.65199,                0.62464,                 1.0465,               0.000515,               0.000515,               0.000515
                     77,                0.78154,                 0.6356,                  1.105,                0.91744,                0.86238,                0.94545,                 0.8124,                 0.6431,                 0.5789,                  1.041,              0.0004952,              0.0004952,              0.0004952
                     78,                0.78638,                0.62974,                 1.1021,                0.89746,                0.87602,                0.94223,                0.80805,                0.64456,                0.60297,                 1.0388,              0.0004754,              0.0004754,              0.0004754
                     79,                0.78364,                0.63125,                 1.0962,                 0.9185,                0.86953,                0.94204,                0.80016,                  0.655,                0.60314,                 1.0383,              0.0004556,              0.0004556,              0.0004556
                     80,                  0.764,                0.63391,                  1.083,                0.89111,                0.85567,                0.93315,                0.80015,                0.64886,                 0.6415,                 1.0375,              0.0004358,              0.0004358,              0.0004358
                     81,                0.77719,                0.63009,                 1.0918,                 0.9297,                0.86595,                0.94372,                 0.8078,                0.64306,                0.59526,                 1.0377,               0.000416,               0.000416,               0.000416
                     82,                0.76428,                0.61663,                 1.0873,                0.91526,                0.86774,                0.94648,                0.81323,                0.63291,                0.56784,                  1.036,              0.0003962,              0.0003962,              0.0003962
                     83,                0.78482,                0.63518,                 1.1082,                 0.9164,                0.85221,                0.93866,                0.80554,                0.64254,                 0.6128,                 1.0375,              0.0003764,              0.0003764,              0.0003764
                     84,                0.76264,                0.62222,                 1.0905,                0.93007,                0.85433,                0.94716,                0.81722,                0.63855,                0.57964,                 1.0335,              0.0003566,              0.0003566,              0.0003566
                     85,                0.75304,                 0.6012,                 1.0741,                0.90737,                0.86661,                0.94345,                0.81448,                0.63179,                0.58482,                 1.0273,              0.0003368,              0.0003368,              0.0003368
                     86,                0.75439,                 0.6124,                 1.0844,                0.90327,                0.86148,                0.94216,                0.80966,                0.63517,                 0.6052,                 1.0335,               0.000317,               0.000317,               0.000317
                     87,                0.76538,                0.62926,                 1.0952,                0.92339,                0.85433,                0.94432,                0.81017,                0.63337,                0.60068,                   1.03,              0.0002972,              0.0002972,              0.0002972
                     88,                0.74772,                0.60084,                 1.0716,                 0.9156,                0.86148,                0.94346,                0.81585,                0.62084,                0.59287,                 1.0236,              0.0002774,              0.0002774,              0.0002774
                     89,                0.76311,                0.61643,                 1.0947,                 0.9224,                0.87399,                0.94786,                 0.8193,                0.62106,                0.57012,                 1.0295,              0.0002576,              0.0002576,              0.0002576
                     90,                0.75568,                0.59019,                 1.0801,                0.92146,                0.87042,                0.94737,                0.81721,                 0.6183,                0.57149,                 1.0259,              0.0002378,              0.0002378,              0.0002378
                     91,                0.73485,                0.73418,                 1.0959,                 0.9042,                0.86506,                0.93996,                0.79669,                 0.6566,                0.64095,                 1.0412,               0.000218,               0.000218,               0.000218
                     92,                0.72219,                0.75415,                 1.0848,                 0.9137,                0.85157,                0.93783,                0.80638,                0.63255,                0.63829,                 1.0321,              0.0001982,              0.0001982,              0.0001982
                     93,                0.70707,                0.63559,                  1.066,                0.91893,                0.86595,                 0.9426,                0.81088,                0.62682,                0.60133,                 1.0295,              0.0001784,              0.0001784,              0.0001784
                     94,                0.71739,                0.70965,                 1.0773,                0.92905,                0.84259,                 0.9388,                0.80948,                0.62987,                0.63231,                   1.03,              0.0001586,              0.0001586,              0.0001586
                     95,                0.68515,                0.69924,                 1.0541,                0.92248,                0.86416,                0.94237,                 0.8144,                0.62734,                0.59905,                 1.0305,              0.0001388,              0.0001388,              0.0001388
                     96,                0.71455,                0.65757,                  1.086,                0.92357,                 0.8597,                 0.9441,                 0.8136,                0.62216,                0.59909,                 1.0278,               0.000119,               0.000119,               0.000119
                     97,                0.68545,                0.65681,                 1.0547,                 0.9332,                0.84887,                0.94628,                0.81511,                0.61478,                0.59633,                 1.0237,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.69014,                0.62078,                 1.0694,                0.92647,                 0.8558,                 0.9422,                0.81307,                0.62455,                 0.5817,                 1.0313,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.69844,                0.67315,                 1.0734,                 0.9192,                0.85402,                0.94098,                0.81108,                0.62321,                0.61021,                  1.026,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.69259,                0.61665,                 1.0669,                0.91923,                0.86416,                0.94251,                0.81693,                0.61947,                0.58063,                 1.0284,               3.98e-05,               3.98e-05,               3.98e-05
